"PC1","PC2","PC3"
-0.617968547739429,0.422573482184691,-0.931421237344347
0.453813947040508,-0.0238489402911562,-0.0475995147997148
1.15078640426361,0.0250495330168935,0.0216715142930749
0.679689830308661,0.488751256817108,-0.854997430374094
2.14792526363296,0.389500376642853,0.496950570467452
1.36796327191963,-0.137904970920708,0.728318845011539
0.525412019643182,0.159990811119777,-0.987595502886742
0.711202979957551,1.33837949353305,-0.793569177468945
1.58297151880537,-0.0170008525725804,0.580326562056339
1.47087340679947,-0.124573058593641,0.729490360284589
0.553284509486593,-0.47333616789669,-0.313118008808945
1.42194181237744,-0.157010495726229,0.619949091614209
0.470483417489358,-0.583072314301828,-0.20969142074016
0.724206619708589,-0.691851162573332,0.268519340164867
0.601204534663791,0.85807029709299,-0.863914655965587
0.706354372799895,-0.694374940625329,0.396935838036301
-0.108401395818732,-1.68896151874073,-0.0476881819248558
0.303467553234024,-1.00274858653203,-0.0540787069756778
0.764841338619807,-0.451303883146151,-0.482976731244727
0.241279363079245,-0.417479094055277,-0.890932345429902
0.487353033220491,-0.722866934368306,-0.774772706053615
0.268487271696486,0.182251271496702,-1.21715284438653
0.641481287920118,-0.320912944414138,-1.02862810589593
0.282035756593711,-0.633907178469828,-1.07167220977148
0.337667578835223,0.523760362520679,-1.07869490562507
0.273738728214024,0.0462409266327058,-1.45913925531927
0.302252834360488,0.0199443367692986,-1.35648727412023
0.388434347098706,0.513801765505466,-1.31296591729363
0.829743851731597,0.30088358990019,-1.05448210474774
0.506201367908919,-0.292361977443322,-1.14819497536194
0.811174184444691,1.67842347020453,-0.746046034371116
0.770018789110404,-0.372162514493445,-0.761263373071772
0.83138039598283,1.67633092303805,-0.741359306902855
1.0232491255727,-0.601954750950684,-0.302365653322443
0.850154766557347,0.298487648062495,-1.049707931048
0.293076491579417,0.595233513323295,-1.55262421891405
0.97467140852416,-0.588209199016382,-0.409515965741069
0.526510466989345,-0.294606300684329,-1.14346439718742
0.900994100347724,0.307688523110167,-0.954993961239786
0.346336431728006,-1.09432701215526,-0.187851219620669
0.62272807969465,-0.875173800394185,-0.280112242610639
0.275563516735966,-0.110051570938987,-1.34804339119047
0.828365489430547,-0.73990528833756,-0.453575022721708
0.674599066372878,0.0269095984035796,-1.02979792933013
0.52968076676871,-1.29552966216461,0.309691189306735
0.117436127136596,-1.3499181260943,-0.632224968176461
0.466062692592333,-0.342011106855771,-0.789004833318232
0.0320620538923085,0.0197388731620086,-1.40760059589349
-0.00704133283599249,-1.07890608469759,-0.757548013616518
0.283933721621389,-1.32459613971351,-0.296170803211329
0.605839576936793,-0.386047390068253,-1.23344786552797
0.11373110399642,-1.27530343948891,-0.816837310252206
0.0057615162215971,-1.1432695656463,-0.636819141736144
0.489897129193874,0.639983340183189,-1.14345624880707
0.0296913144618512,-1.36725015066989,-0.749501150093744
1.00884059254776,0.875858883833454,-0.812777976876055
0.436245491375588,0.083209747274578,-0.950899189220213
0.241671918542163,-1.32817270099262,-0.610411079402572
0.305080769040917,-1.32813928616264,-0.291074209580565
0.21684762926996,-0.867562910584967,-0.919279873353238
0.718007495208176,0.283666931416122,-0.932676417760101
-0.00324343300608267,-1.47768892649537,-0.733285866393285
0.13447044575411,-1.27820561285274,-0.811920080832625
0.0503254184447411,-1.36999098211687,-0.744629636810061
0.788649351004491,1.04526636391273,-1.11804549424832
0.166602633143965,-1.48601011032571,-0.183500848492197
0.323539825134317,0.102166708109864,-1.10075258804653
0.160787174993966,-1.25892263233632,-1.05783997693382
0.0352814143036456,-1.43204330585119,-0.625691315670938
0.685960691543919,0.104254956679745,-1.1438314076484
0.0158959200736109,-1.41108688146833,-0.941250920437377
0.0428827423586818,-2.01038043258713,0.403712940527371
0.158065879498364,-1.43104782022178,-0.691344163230361
0.237270384120939,-0.869985808596636,-0.914499309369985
0.0998169621329597,-1.23911254225081,-1.05469193487756
0.18872058365525,-1.07262576438217,-1.117175093309
0.0446442308901125,-1.32905767619288,-0.86832083858447
0.0906568223301039,-1.60367794569137,-0.292831423838561
0.355603504594548,-0.375277053245807,-1.25838171614948
0.127271521501252,-1.32604500241629,-0.980878990455477
0.393719110118527,-0.555419939532274,-1.29079424921013
0.108924945225456,-1.28431258341007,-1.03654776528572
0.14380545375491,-1.48190555167082,-0.660225267473615
0.199641985430072,-1.35190096022857,-0.694530811162598
0.424449035289986,-0.590545986418078,-1.27224605312877
0.308782290785752,-0.457134561170954,-1.03952697944076
0.176055526625075,-1.49973971579731,-0.533092688932314
0.239270697216055,-1.25282610976369,-0.902874171512535
0.287927588130451,-1.31930010212969,-0.469898486630457
0.391223516435953,-0.604797761411407,-1.23668972697321
0.139788997476413,-1.24964342435722,-0.743785371333227
0.739655129605902,-1.94743631212146,0.279529775021856
0.279829789970782,-1.41899204820322,-0.329555419931515
0.402176999901537,-1.06117916648845,-0.860060947974959
0.46228517054585,-1.07463317895542,-0.931044389695195
0.330096485150645,-1.04455799505914,-1.07256665963638
0.466507783192944,-1.07787554989127,-0.792991222710516
0.548801704048289,-0.567196498812273,-1.03571224533433
0.536487761668193,-0.0892139149549543,-1.02610037012906
0.300840237546433,-1.42231901524885,-0.324519123162251
0.422847455320783,-1.0639795897547,-0.855173096546464
0.568632208865145,-0.568757826948923,-1.03118238533902
0.546705791836711,0.0958670774638785,-0.931120294186166
0.483070399235794,-1.07760958595417,-0.926106676608977
0.487406355213827,-1.08102749232505,-0.788004022151936
0.608456579287238,-0.652298370906615,-1.11463686717477
0.547028065453469,-1.04382808989881,-0.798335399316286
0.610246824218458,-0.892495106295095,-1.00436910864115
0.578488577629656,-1.15288534180667,-0.712849179038758
0.635294410727334,-1.17439612165791,-0.624759295370648
0.793313931373707,-0.238550358446742,-0.998442210531728
0.647418174515525,-1.02325405275025,-0.723412125598478
0.85147415893483,0.444064480109634,-0.450584698955565
0.969951455570987,-0.824839556032779,-0.801602811248884
1.13513633593511,-0.828438436263216,-0.678259845871727
0.962854581370965,0.345544455077844,0.145781861328282
2.73473034142344,0.707337177007612,0.38925617418563
1.11848425122176,0.41584537214018,0.0226858091546673
0.826255600960633,-0.742287407318636,0.31173095023856
1.53769480674807,0.964777953296404,0.141454856009673
0.856201688346974,-0.785045786695319,0.352120884231741
1.58420035090017,0.041737799673238,0.254012340113811
1.83801175560579,0.313067630361369,0.261130201981798
0.819722739473502,-0.912603665241863,0.537775949415495
2.09057763802602,0.307665790046286,0.433050885641357
-0.10211580231291,-1.68567510375743,0.438295584557035
0.214100913759925,-1.48347054169548,0.716806438858519
2.16142956689574,0.349812199339543,0.531839058703709
-0.0808355791536081,-1.68940480240056,0.443447535072219
1.97162455004871,0.174467759901935,0.438740035850783
1.47906478215838,0.146892724670626,-0.211950729868389
0.840853366966173,-0.916085622175766,0.542860309306431
2.10243937221408,0.365120761434644,0.512794493866309
2.34421003584635,0.528565238831839,0.470553133202381
2.39216832668926,0.573972274255857,0.565493266281955
0.877255866166885,-0.788403175937734,0.357170991211509
0.235306895257876,-1.48707661196318,0.721924749247024
1.69546169303456,0.338910905114012,0.208625657716181
2.12718292628825,0.392367206098336,0.492037695801866
1.67685931638768,0.488007349158942,0.14352200945532
1.616544191291,-0.0115900793969916,0.633537673308677
0.780941399378742,0.1590903853694,-0.823781235288895
-0.43262594709936,-1.87321507116032,-0.0711798520814931
-0.368753809012521,-1.9040523826043,0.115990192641018
-0.177463003773097,-1.7558363801999,0.351368410311388
1.84221527384086,0.140777816520303,0.573333457143394
1.70230399762393,-0.138312853571238,0.475375432613767
1.99260941713539,0.171217919257835,0.443759851407141
0.569148380134746,-1.20389984030057,0.801064443876825
2.12309880634455,0.362382247097851,0.517671182672867
1.25898793327698,0.111931785464084,-0.00952566950880171
1.45038179890079,-0.122086066361288,0.724685758608819
1.42737778235403,0.0976473052663666,0.452059084666689
2.3651151103252,0.525442712409818,0.475537580519769
0.713368339909897,-0.436760389671829,-0.0472023644686227
1.86279081005628,0.138167883220399,0.578173706303173
2.41299255109143,0.570977429710765,0.57044206352591
-0.291078207874696,-1.78635877654852,0.00302386377893293
1.37708602304501,-0.472159987500543,0.499115781646531
0.0280381385206308,-1.57966160980423,0.202138818778966
1.64165671030963,-0.187330669083459,0.456344216443106
1.8078994667534,0.0352782629548686,0.414669569099995
2.0174949833791,0.301086913687949,0.478234621112115
1.87774894134749,0.208114419640344,0.650787248641419
0.733505730382037,-0.438722413857623,-0.0425490758082157
1.35400117975362,-0.208618500086497,0.554383855986065
-0.292569009299129,-1.7732434696761,-0.573070260126036
-0.296129705641329,-1.74197589243894,-0.29113547667029
1.45169969504502,-0.399408983968154,0.538112387128849
-0.129736100742797,-1.68512806288964,-0.0528666648922358
0.456414030014927,-1.22420688885844,0.170617074038684
0.624261341529484,-1.0680063685478,0.423812368136971
1.23132573754423,-0.236273324990037,0.104288027039754
0.536563857865596,-1.07886488682277,0.263551787611216
