PC1
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-1.092873421
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-0.652877696
-1.32605111
-1.32605111
-1.32605111
-1.32605111
-1.32605111
-1.32605111
-1.32605111
-1.32605111
-1.32605111
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.369835146
-1.827135079
-1.827135079
-1.827135079
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.28554328
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.807596762
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
0.352182503
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.292952061
-0.045503187
-0.045503187
-0.045503187
-0.045503187
