"PC1","PC2"
-1.20225922805746,-0.563503107396291
2.58242775235255,-0.338127689514406
-0.504572003200478,1.39716563964809
0.258435229674747,0.0934758362166613
0.289660869385895,-0.793830540208484
-0.387581201365615,1.05489043341481
0.683057059852691,0.403281164377569
2.58242775235255,-0.338127689514406
2.52160096316498,-0.398954478701979
-2.78281321622047,0.611538952849566
-0.472651934711206,-0.75242783018633
0.219901248248543,-0.633957157311763
0.87174614996426,-1.01546077374937
0.105084746231506,-0.519140655294727
0.578181995468189,-0.0460434060580429
-0.39627840063692,1.9647252502798
-0.849806951513165,-0.555500336903108
-0.317127151450138,-0.367270042891189
-1.39009680093859,0.0523748338418364
-1.18625368707109,0.141401445692292
-0.16160236818907,0.0178877444039526
-0.31308025946182,1.58865738338675
-1.53870596361539,0.13339867519911
-0.249541830130612,-0.299684721571663
-1.37230968126519,-0.618737058586983
-0.315647280410436,0.667558346301843
1.72223404868138,-0.0501563730152189
2.55989931191271,-0.360656129954248
-0.266241799895099,0.257697818749033
0.891405861808151,0.496813464315993
1.13843326438484,-1.55248917344805
1.52072232308403,0.0927814074385407
-0.757126168805182,0.455712461941169
-0.902081160624453,1.34410598827523
0.261303958270698,-1.39626996140886
-1.31272713043884,-0.903604013811748
-1.8192243192045,-0.26193618240704
-0.750995990482492,-1.37522139200873
0.931328700790604,-1.30032772897414
-0.55328305493769,0.544739073791624
2.03413513243395,-0.0827047953137524
-0.727682107781072,0.944422531033425
0.953319800904638,0.443910901395444
0.469193964126507,0.648684076719532
-1.792347279129,-0.694325150399692
1.22933246840578,0.834740070913625
0.187195737497693,-0.78147917007965
2.33244060769646,-0.358481830136422
0.43757560328457,0.387432711843522
1.43861133181784,0.355119922223464
2.53737087147287,-0.38318457039409
-0.714636308874113,-0.420329694264056
0.127613186671348,-0.496612214854885
0.623238876347873,-0.000986525178358677
-0.637961067152492,-0.114021448508361
-0.497354674968874,-0.547497566409926
0.584403187274333,1.68242531600365
2.46978555015334,-0.450769891713616
0.510596674148663,-0.113628727377569
1.89779879565983,-0.333857634104913
-0.769870260064805,-0.590380147471784
2.58242775235255,-0.338127689514406
2.42472866927366,-0.495826772593301
-0.78509035878959,1.00183078204194
-0.86502705023795,1.03671059261062
